id Turn;time;speaker;simultaneous;text;event
562;2357.19;spk2;-;non pas trop de g- de gens d'ici quoi;-
562;2359.57;spk2;-;moi je trouve qu'ils sont très très fermés et tout est cloisonné ici;-
563;2363.06;spk2;spk2 spk1;enfin je le vis comme ça hein;-
563;2363.06;spk1;spk2 spk1;ouais ouais ouais ouais;-
564;2364.94;spk2;-;j'ai eu une amie qui est d'Orléans euh enfin qui est née vraiment ici qui est vraiment du coin et euh;-
564;2370.69;spk2;-;euh ça fait euh;-
564;2370.69;-;spk2;-;pf
564;2372.45;spk2;-;plus de vingt ans hein qu'on est amies et vraiment euh très amies;-
564;2375.892;spk2;-;et euh;-
564;2377.027;spk2;-;j'ai rencontré sa famille euh très très rarement;-
565;2380.344;spk1;-;oui;-
566;2380.709;spk2;-;parce que euh comme si voilà quand;-
566;2382.733;spk2;-;y a moi bah y a;-
567;2383.796;spk2;spk2 spk1;pas la famille quand y a alors que moi j-;-
567;2383.796;spk1;spk2 spk1;d'accord d'accord ouais ouais ouais alors que;-
567;2386.95;spk2;spk2 spk1;moi y a des amis;-
567;2386.95;spk1;spk2 spk1;hm hm hm;-
568;2388.065;spk2;-;qui arrivent ou j'ai des amis et de la famille qui arrivent;-
568;2390.969;spk2;-;bon bah voilà on agrandit;-
569;2391.92;spk2;spk2 spk1;la table enfin enfin je sais pas c'est;-
569;2391.92;spk1;spk2 spk1;ouais ouais ouais ouais ouais;-
570;2395.229;spk2;-;pour moi je me pose même pas la question;-
571;2396.714;spk1;-;ouais;-
572;2396.983;spk2;-;et d'ailleurs y a des gens qui sont choqués qui me disent ah non non non on va pas te;-
573;2400.474;spk2;spk2 spk1;-;pif
573;2400.474;spk1;spk2 spk1;ah oui on va pas venir y a ta famille ou des ouais d'accord hm hm hm hm hm;-
573;2406.705;spk2;spk2 spk1;-;pif
573;2406.705;spk1;spk2 spk1;ouais hm hm hm;-
574;2407.84;spk2;-;voilà on se sent bien on passe un bon moment on va pas se;-
575;2410.532;spk1;-;ouais;-
576;2411.402;spk2;-;mais bon je me suis rendue compte que ici ça se faisait pas beaucoup;-
577;2414.243;spk1;-;d'accord d'accord;-
578;2415.142;spk2;-;ouais;-
579;2415.936;spk2;spk2 spk1;un peu ce que je ressens en en fait que;-
579;2415.936;spk1;spk2 spk1;hm hm hm;-
580;2419.191;spk2;-;peut-être que c'est je sais pas erroné par je sais pas quoi mais euh;-
580;2423.114;spk2;-;donc euh;-
580;2424.297;spk2;-;ouais sur Orléans franchement euh peu peu d'amis euh;-
581;2427.475;spk2;spk2 spk1;peu d'amis et puis du coup bah j'ai coupé avec;-
581;2427.475;spk1;spk2 spk1;d'ici ouais;-
582;2429.478;spk2;-;mes amis de la région parisienne parce que;-
582;2431.807;spk2;-;la distance euh;-
582;2433.639;spk2;-;fait que on c'est b- beaucoup moins vu on a ch- on est chacun parti sur des parcours un peu euh;-
582;2438.908;spk2;-;différents et c'est vrai que bon bah quand on est euh;-
582;2441.461;spk2;-;adolescent ou jeune adulte et puis après quand on on devient adulte on va dire;-
582;2446.49;spk2;-;bah on voit plus les choses;-
583;2447.523;spk2;spk2 spk1;forcément de la même façon euh;-
583;2447.523;spk1;spk2 spk1;oui bah oui oui;-
584;2449.336;spk2;-;on a rencontré d'autres gens;-
585;2450.519;spk2;spk2 spk1;on est allé vers d'autres choses;-
585;2450.519;spk1;spk2 spk1;et on change et après euh;-
585;2453.072;spk2;spk2 spk1;donc euh voilà j'ai;-
585;2453.072;spk1;spk2 spk1;tout tout le monde change dans sa direction quoi;-
586;2455.649;spk2;-;eu l'occasion de les revoir parce que euh par exemple pour des euh;-
586;2459.596;spk2;-;je sais pas des des vingt ans;-
587;2461.24;spk2;spk2 spk1;des trente ans des dix ans de mariage et hein;-
587;2461.24;spk1;spk2 spk1;oui oui;-
587;2463.601;spk2;spk2 spk1;et des fois je me disais mais qu'est-ce que je fais là franchement;-
587;2463.601;spk1;spk2 spk1;ouais ouais ouais ouais hm hm hm hm;-
588;2467.332;spk2;-;ça m'a coûté même une fois Marine m'en a parlé y a pas longtemps;-
588;2470.558;spk2;-;tu m'as traînée;-
589;2471.508;-;spk1;-;rire
590;2472.082;spk2;-;au dix ans de mariage de ta copine mais plus jamais;-
591;2474.813;spk2;spk2 spk1;et je dis;-
591;2474.813;spk1;spk2 spk1;ah ouais;-
591;2475.395;spk2;spk2 spk1;t'avais quinze ans Marine;-
591;2475.395;spk1;spk2 spk1;-;rire
591;2477.034;spk2;spk2 spk1;c'est aujourd'hui c'est sûr que je t'y emmènerai plus mais bon euh;-
591;2477.034;spk1;spk2 spk1;-;rire
591;2480.597;spk2;spk2 spk1;et euh je me suis rendue compte que franchement j'avais p-;-
591;2480.597;spk1;spk2 spk1;-;rire
592;2484.621;spk2;-;pas pas pas ra- plus rien avoir avec eux parce que;-
592;2488.159;spk2;-;on est je suis pas au-dessus ou elle est pas en-des-;-
593;2490.425;spk2;spk2 spk1;au-dessus non plus mais bah sur le moment on avait pas grand chose à se dire;-
593;2490.425;spk1;spk2 spk1;non mais juste des parcours différents ou bah qui ont fait ouais;-
594;2494.991;spk1;-;hm hm hm;-
595;2495.419;spk2;-;à part euh bah on parlait euh quand on avait quinze ans mais bon;-
595;2495.419;-;spk2;-;pf
595;2498.818;spk2;-;franchement euh moi j'ai dépassé;-
596;2500.54;spk2;spk2 spk1;tout ça quoi;-
596;2500.54;spk1;spk2 spk1;hm hm hm hm;-
597;2501.443;spk2;-;euh;-
597;2503.308;spk2;-;franchement euh on s'est dit ouh là;-
597;2505.943;spk2;-;donc bon bon maintenant souvent maintenant sur internet on est;-
597;2509.481;spk2;-;contacté euh parce que;-
598;2511.914;spk2;spk2 spk1;sur facebook je su-;-
598;2511.914;spk1;spk2 spk1;oui;-
599;2513.722;spk2;-;alors je me suis inscrite parce que une copine disait il faut t'inscrire je te je t'envoie des messages et tout;-
599;2518.217;spk2;-;je fais oh là là moi;-
599;2519.592;spk2;-;tout ça enfin c'est pas trop mon truc donc;-
600;2521.239;spk2;spk2 spk1;donc;-
600;2521.239;spk1;spk2 spk1;ouais;-
601;2521.403;spk2;-;du coup je me suis inscrite;-
601;2523.155;spk2;-;mais rien quoi j'ai rien du;-
602;2525.121;spk2;spk2 spk1;tout c'est juste;-
602;2525.121;spk1;spk2 spk1;hm hm hm;-
603;2526.339;spk2;-;pour aller voir euh;-
603;2527.343;spk2;-;mais du coup les gens me;-
604;2528.423;spk2;spk2 spk1;contactent par cet intermédiaire-là;-
604;2528.423;spk1;spk2 spk1;d'accord ouais ouais ils vous;-
604;2530.016;spk2;spk2 spk1;ils me retrouvent donc ils me demandent des nouvelles d'y a;-
604;2530.016;spk2;spk2 spk1;-;pf
604;2530.016;spk1;spk2 spk1;retrouvent et;-
604;2530.016;spk1;spk2 spk1;-;rire
604;2533.699;spk2;spk2 spk1;alors moi je suis déconnectée de;-
604;2533.699;spk1;spk2 spk1;-;rire
605;2535.651;spk2;-;de tout ça en plus de tout ce milieu de banlieue;-
606;2538.495;spk2;spk2 spk1;quoi;-
606;2538.495;spk1;spk2 spk1;ouais;-
607;2538.997;spk2;-;la banlieue comme on peut entendre aujourd'hui à la à la télé des fois ça me fait un peu sourire;-
607;2543.545;spk2;-;de mon temps euh bah ça existait déjà y a;-
608;2546.221;spk2;spk2 spk1;vingt ans hein;-
608;2546.221;spk1;spk2 spk1;ouais;-
609;2547.716;spk2;-;bah peut-être pas en c'est peut-être multiplié aujourd'hui parce que y a plus de monde plus de;-
609;2552.024;spk2;-;mais moi j'ai vécu;-
610;2552.952;spk2;spk2 spk1;tout ça hein;-
610;2552.952;spk1;spk2 spk1;hm hm;-
611;2553.865;spk2;-;quand je le dis aux gens ici autour de moi on a l'impression que;-
611;2557.731;spk2;-;que je raconte un peu des histoires;-
611;2559.15;spk2;-;mais non moi dans la cité où je vivais c'était ça les filles n'avaient pas le droit d'avoir des amis à l'extérieur euh;-
612;2563.871;spk1;-;ah oui;-
613;2564.357;spk2;-;ah oui oui non mais j'ai vécu;-
614;2565.692;spk2;spk2 spk1;des choses euh;-
614;2565.692;spk1;spk2 spk1;ah ouais;-
615;2566.309;spk2;-;qui s- qui se vit encore;-
616;2567.736;spk2;spk2 spk1;aujourd'hui hein;-
616;2567.736;spk1;spk2 spk1;hm hm hm hm;-
617;2568.862;spk2;-;on en parlait moins et puis euh;-
618;2570.982;spk2;spk2 spk1;et puis y avait euh;-
618;2570.982;spk1;spk2 spk1;oui c'est ça;-
619;2571.898;spk2;-;les gens des cités et les gens euh;-
619;2573.968;spk2;-;des des pavillons on nous disait euh;-
620;2575.463;spk1;-;d'ac-;-
621;2575.992;spk2;-;on se mélangeait pas à l'école on se mélangeait pas hein euh;-
622;2578.881;spk2;spk2 spk1;donc bon mais;-
622;2578.881;spk2;spk2 spk1;-;i
622;2578.881;spk1;spk2 spk1;-;rire
623;2582.487;spk2;-;enfin voilà;-
624;2583.116;spk2;spk2 spk1;c'est euh;-
624;2583.116;spk1;spk2 spk1;ouais;-
625;2584.727;spk2;-;donc euh faut dire quoi sur le le c-;-
625;2587.232;spk2;-;le le la ville euh;-
625;2588.944;spk2;-;non de Fleury de la ville d'Orléans euh je sais;-
626;2591.737;spk2;spk2 spk1;pas sur le;-
626;2591.737;spk1;spk2 spk1;euh;-
627;2592.708;spk1;-;oui non je sais pas qu'est-ce que;-
627;2594.458;spk1;-;j'ai pas suivi;-
627;2597.275;spk1;-;donc euh;-
627;2601.323;spk1;-;bah comme vous venez juste d'arriver dans ce quartier c'est que vrai que peut-être vous connaissez pas;-
628;2607.265;spk1;-;vous vous vous utilisez pas les commerces les les choses d'ici ou ?;-
629;2611.284;spk2;-;bah en fait si parce que j'ai travaillé s- à Fleury-les-Aubrais pendant plus de dix ans;-
630;2615.375;spk2;spk2 spk1;donc euh la ville de Fleury je la connais bien;-
630;2615.375;spk1;spk2 spk1;d'accord donc vous connaissez quand même euh ouais;-
631;2618.385;spk2;-;euh les commerçants bah je trouve que;-
631;2621.298;spk2;-;alors ici à Fleury je trouve qu'on est bien;-
631;2624.332;spk2;-;bien situé parce que bah y a Leclerc à côté;-
632;2627.005;spk2;spk2 spk1;euh;-
632;2627.005;spk1;spk2 spk1;d'accord;-
633;2627.995;spk2;-;notre petit supermarché là-bas;-
633;2630.139;spk2;-;chose que moi à Meung-Sur-Loire je connaissais pas il fallait euh;-
633;2632.98;spk2;-;à chaque fois les courses bah ça prenait carrément une après-midi une matinée parce que;-
633;2637.216;spk2;-;bah fallait parendre les la voiture aller à tel endroit;-
634;2640.105;spk1;-;alors que là c'est plus simple;-
635;2641.192;spk2;spk2 spk1;alors que là euh je;-
635;2641.192;spk1;spk2 spk1;hm;-
636;2642.48;spk2;-;en rentrant du travail on;-
636;2643.529;spk2;-;fait un crochet et je trouve que je gagne;-
637;2645.232;spk2;spk2 spk1;du temps déjà sur mes trajets;-
637;2645.232;spk1;spk2 spk1;hm;-
638;2646.899;spk2;-;de travail;-
638;2648.13;spk2;-;et dans mon dans mon quotidien quoi;-
639;2649.529;spk2;spk2 spk1;on gagne du temps;-
639;2649.529;spk1;spk2 spk1;hm hm;-
640;2650.185;spk2;-;quand on se rapproche de la ville;-
640;2651.481;spk2;-;et puis euh pour sortir aussi par rapport à l'accès;-
641;2654.766;spk2;spk2 spk1;loisir;-
641;2654.766;spk1;spk2 spk1;ouais;-
642;2656.065;spk1;-;et justement alors quel euh;-
642;2658.085;spk1;-;qu'est-ce que vous appréciez comme euh;-
643;2661.273;spk1;-;dire bah qu'est-ce que vous faites en dehors du travail;-
644;2663.006;spk1;spk1 spk2;comme type de;-
644;2663.006;spk1;spk1 spk2;-;rire
644;2663.006;spk2;spk1 spk2;alors je fais pas de sport;-
644;2665.148;spk1;spk1 spk2;-;rire
644;2665.148;spk2;spk1 spk2;j'en ai jamais fait j'ai jamais aimé dès mon plus ze- plus jeune âge d'ailleurs;-
644;2668.879;spk1;spk1 spk2;-;rire
644;2668.879;spk2;spk1 spk2;je me suis pas soignée là-dessus;-
644;2671.24;spk1;spk1 spk2;-;rire
644;2671.24;spk2;spk1 spk2;non non c'est euh;-
645;2672.807;spk2;-;pour moi c'est franchement;-
646;2674.326;spk2;spk2 spk1;c'est bien pour les autres hein je trouve que c'est courageux mais moi non;-
646;2674.326;spk1;spk2 spk1;bah chacun son truc hein hm voilà;-
646;2674.326;spk1;spk2 spk1;-;rire
646;2679.09;spk2;spk2 spk1;non se faire tant d'efforts pour euh;-
646;2679.09;spk1;spk2 spk1;-;rire
646;2681.787;spk2;spk2 spk1;pour;-
646;2681.787;spk2;spk2 spk1;-;pf
646;2681.787;spk1;spk2 spk1;pour quoi;-
646;2681.787;spk1;spk2 spk1;-;rire
647;2684.279;spk2;-;donc non j'en fais pas puis alors même à la télé ça m'intéresse même pas;-
648;2687.176;spk2;spk2 spk1;non c'est vraiment pas le truc que je regarde;-
648;2687.176;spk1;spk2 spk1;oui hm ouais;-
649;2689.272;spk2;-;on a beau m'expliquer les règles puis je fais aucun effort;-
650;2692.041;spk1;-;ouais;-
651;2692.346;spk2;-;pour comprendre en plus donc euh;-
651;2694.618;spk2;-;euh par contre euh ce que j'apprécie le fait d'être dans l'&agglo c'est;-
651;2699.671;spk2;-;euh oh c'est plus facile de sortir ou de se dire ah bah tiens euh;-
651;2703.57;spk2;-;tiens y a un truc pas mal là euh;-
651;2705.907;spk2;-;par exemple à la Passerelle là à Fleury y a des;-
652;2708.893;spk2;spk2 spk1;y a des s-;-
652;2708.893;spk1;spk2 spk1;c'est c'est quoi la Passerelle ?;-
652;2709.98;spk2;spk2 spk1;c'est un grand centre oui;-
652;2709.98;spk1;spk2 spk1;-;tx
653;2711.806;spk2;-;c'est une salle une grande salle un centre de;-
653;2714.336;spk2;-;boh si on appelle ça culturel mais en fait c'est une grande salle de spectacle;-
653;2718.115;spk2;-;et euh Fleury par rapport à;-
653;2720.692;spk2;-;aux spectacles ils sont y a beaucoup de nouveaux spectacles de jeunes talents;-
654;2724.476;spk2;spk2 spk1;euh;-
654;2724.476;spk1;spk2 spk1;d'accord;-
655;2725.298;spk2;-;ouais et c'est je trouve ça euh;-
655;2727.899;spk2;-;bah intéressant euh;-
655;2729.418;spk2;-;ou des chanteuses qui ont pas encore forcément percé;-
656;2731.877;spk2;spk2 spk1;euh y a des c-;-
656;2731.877;spk1;spk2 spk1;d'accord d'accord;-
657;2733.221;spk2;-;c'est une petite salle en plus donc c'est un peu intime moi;-
658;2735.99;spk2;spk2 spk1;je trouve ça;-
658;2735.99;spk1;spk2 spk1;hm hm hm;-
659;2736.577;spk2;-;vraiment bien ce qu'ils proposent;-
660;2738.086;spk2;spk2 spk1;ça peut-être aussi des;-
660;2738.086;spk2;spk2 spk1;-;pi
660;2738.086;spk1;spk2 spk1;donc c'est des concerts des comme des d'accord;-
661;2743.908;spk2;-;c'est euh y a eu un peu de cirque là y a pas longtemps y a y avait aussi;-
662;2748.817;spk1;-;moi j'en n'ai jamais entendu parler en fait;-
663;2750.048;spk2;spk2 spk1;ah ouais la Passerelle à Fleury mais vraiment;-
663;2750.048;spk1;spk2 spk1;ouais non;-
664;2751.965;spk2;-;c'est franchement euh;-
664;2753.346;spk2;-;ils ont une programmation qui est intéressante hein;-
665;2756.457;spk1;-;donc de jeunes talents de;-
666;2757.928;spk1;spk1 spk2;ouais de de petits groupes;-
666;2757.928;spk2;spk1 spk2;ouais de ouais là y avait là dernièrement y avait euh;-
667;2761.635;spk2;-;du slam;-
668;2762.709;spk2;spk2 spk1;enfin bon après;-
668;2762.709;spk1;spk2 spk1;d'accord;-
669;2763.462;spk2;-;des groupes un peu de reggae enfin c'est des jeunes;-
670;2765.254;spk2;spk2 spk1;quoi qui;-
670;2765.254;spk1;spk2 spk1;ouais;-
671;2766.351;spk2;-;qui viennent s'exprimer;-
672;2767.668;spk1;-;hm hm hm;-
673;2768.462;spk2;-;moi je trouve ça toujours un peu intéressant;-
673;2770.048;spk2;-;bon je regarde un peu le contenu je vais pas non plus voir;-
674;2772.021;spk2;spk2 spk1;n'importe quoi non plus;-
674;2772.021;spk1;spk2 spk1;oui oui oui oui ouais;-
675;2773.644;spk2;-;mais ouais non j'aime bien le cinéma aussi;-
676;2777.158;spk2;spk2 spk1;mais euh ouais;-
676;2777.158;spk1;spk2 spk1;cinéma ouais;-
677;2779.062;spk2;-;bon le cinéma euh moi;-
677;2779.062;-;spk2;-;pf
677;2780.942;spk2;-;c'est limité parce que j'aime pas les films euh américains;-
678;2784.264;spk2;spk2 spk1;ça;-
678;2784.264;spk1;spk2 spk1;hm hm;-
679;2784.633;spk2;-;c'est pas mon truc les comédies américaines alors là;-
680;2787.346;spk1;-;pire que tout;-
681;2788.622;spk1;spk1 spk2;-;rire
681;2788.622;spk2;spk1 spk2;non franchement;-
682;2789.917;spk2;-;je vois pas l'intérêt alors Marine elle adore ça;-
682;2792.134;spk2;-;je fais beaucoup d'efforts;-
683;2793.345;spk2;spk2 spk1;franchement;-
683;2793.345;spk1;spk2 spk1;-;rire
684;2795.168;spk2;-;parce qu'elle parle sans arrêt de ces acteurs américains là euh qui euh;-
684;2799.5;spk2;-;av- dont elle est fan alors moi à chaque fois je lui dis attends attends;-
685;2802.678;spk2;spk2 spk1;elle dit j'arrête pas de te le dire oui non mais;-
685;2802.678;spk1;spk2 spk1;je les confonds tous;-
685;2802.678;spk1;spk2 spk1;-;rire
685;2805.904;spk2;spk2 spk1;si tu veux j'ai pas que ça à penser elle me dit oui mais tu m'écoutes pas je lui dis si mais franchement avec tous les efforts du monde;-
685;2805.904;spk1;spk2 spk1;-;rire
685;2811.245;spk2;spk2 spk1;franchement bah ça m'intéresse pas;-
685;2811.245;spk1;spk2 spk1;-;rire
686;2814.423;spk2;-;alors je fais quand même des efforts;-
687;2815.973;spk2;spk2 spk1;parce que je vais au cinéma avec elle voir ce genre de film;-
687;2815.973;spk1;spk2 spk1;-;rire
687;2818.755;spk2;spk2 spk1;parce que franchement y a des fois;-
687;2818.755;spk1;spk2 spk1;m- oui;-
687;2818.755;spk1;spk2 spk1;-;rire
687;2821.717;spk2;spk2 spk1;bon ce qui la dérange c'est que je dors;-
687;2821.717;spk1;spk2 spk1;-;rire
687;2825.135;spk2;spk2 spk1;je lui dis écoute je suis là déjà tu peux pas tout me demander;-
687;2825.135;spk1;spk2 spk1;-;rire
687;2828.341;spk2;spk2 spk1;parce que franchement j'ai le droit à;-
687;2828.341;spk1;spk2 spk1;-;rire
687;2830.365;spk2;spk2 spk1;des fois je vois même pas le générique de début parce que je sais que ça va être de toute façon euh;-
687;2830.365;spk1;spk2 spk1;-;rire
687;2834.235;spk2;spk2 spk1;comme à chaque fois je lui dis;-
687;2834.235;spk1;spk2 spk1;-;rire
687;2835.346;spk2;spk2 spk1;tu en n'as pas marre ça se fini toujours pareil tes trucs;-
687;2835.346;spk1;spk2 spk1;-;rire
687;2838.161;spk2;spk2 spk1;et elle ça la fait un peu rêver;-
687;2838.161;spk1;spk2 spk1;-;rire
687;2839.687;spk2;spk2 spk1;mais bon c'est une grande rêveuse Marine;-
687;2839.687;spk1;spk2 spk1;ouais;-
687;2839.687;spk1;spk2 spk1;-;rire
687;2842.305;spk2;spk2 spk1;ah oui oui c'est euh;-
687;2842.305;spk1;spk2 spk1;-;rire
687;2844.834;spk2;spk2 spk1;mais bon;-
687;2844.834;spk1;spk2 spk1;-;rire
687;2845.969;spk2;spk2 spk1;je dors au cinéma quand je vais avec Marine;-
687;2845.969;spk1;spk2 spk1;donc vous dormez au cinéma;-
687;2845.969;spk1;spk2 spk1;-;rire
688;2849.916;spk2;-;franchement même quand ils étaient petits hein je les emmenais;-
688;2852.517;spk2;-;voir les dessins animés et ça les faisait beaucoup rire;-
689;2855.07;spk2;spk2 spk1;même les dessins animés moi j'accroche pas pas non non;-
689;2855.07;spk1;spk2 spk1;-;rire
689;2857.988;spk2;spk2 spk1;non moi je suis plutôt euh j'aime bien les;-
689;2857.988;spk1;spk2 spk1;-;rire
690;2860.641;spk2;-;tout ce qui est v- va refléter un petit peu les;-
691;2863.959;spk2;spk2 spk1;la vie quoi ouais ouais ouais;-
691;2863.959;spk1;spk2 spk1;la vie des gens et ouais hm hm hm;-
692;2866.537;spk2;-;ouais ouais;-
692;2867.358;spk2;-;même si euh à des à à à la fin je me dis bon on a pas vraiment appris des choses;-
693;2871.978;spk2;spk2 spk1;hein;-
693;2871.978;spk1;spk2 spk1;ouais;-
694;2872.264;spk1;-;hm hm hm;-
695;2872.974;spk2;-;mais je sais pas je trouve ça;-
696;2875.127;spk2;spk2 spk1;ça m'intéresse de voir un peu le;-
696;2875.127;spk1;spk2 spk1;ouais ouais ouais ouais ouais;-
697;2878.946;spk2;-;et puis euh;-
698;2880.547;spk1;-;et théâtre au à Orléans ou des;-
699;2883.34;spk2;spk2 spk1;alors théâtre j'y vais peu;-
699;2883.34;spk1;spk2 spk1;non hm;-
700;2884.883;spk2;-;euh on y va euh ça nous arrive quand même d'aller plutôt sur Paris;-
701;2888.734;spk1;-;d'accord;-
702;2889.412;spk2;-;ouais ouais ouais;-
703;2890.474;spk1;-;vous faites euh quelques fois justement la navette;-
703;2892.787;spk1;-;pour euh pour un spectacle;-
704;2893.818;spk1;spk1 spk2;ou pour euh d'accord;-
704;2893.818;spk2;spk1 spk2;ouais ouais;-
704;2894.974;spk1;spk1 spk2;pour une journée à Paris ou ouais;-
704;2894.974;spk2;spk1 spk2;ouais ouais ouais ouais ouais;-
705;2897.287;spk2;-;pour aller au musée alors ça Marine elle adore visiter les;-
705;2900.561;spk2;-;plutôt avec Marine que je fais ça les musées;-
706;2902.441;spk1;-;ouais;-
707;2902.903;spk2;-;on prend une journée on part le matin;-
708;2904.211;spk2;spk2 spk1;en train euh;-
708;2904.211;spk1;spk2 spk1;d'accord d'accord;-
709;2905.456;spk2;-;on visite euh;-
710;2907.66;spk2;spk2 spk1;là on est proche de ouais proche;-
710;2907.66;spk1;spk2 spk1;bah ça c'est c'est vrai que c'est un avantage euh d'Orléans hein c'est euh;-
711;2911.297;spk2;-;mais bon euh le train ou moi la voiture je suis beaucoup voiture;-
712;2914.215;spk1;-;d'accord;-
713;2914.936;spk2;-;non moi je suis;-
714;2915.354;spk2;spk2 spk1;pas transports du tout;-
714;2915.354;spk1;spk2 spk1;même pour aller à Paris ?;-
714;2916.768;spk2;spk2 spk1;bah comme je suis de là-bas enfin bon pour moi c'est pas un problème donc;-
714;2916.768;spk1;spk2 spk1;hm ouais ça vous fait pas peur d'y aller;-
714;2916.768;spk1;spk2 spk1;-;rire
715;2921.004;spk2;-;euh c'est vrai que quand ils ont envie d'aller à Paris euh;-
716;2924.038;spk2;spk2 spk1;la voiture oui nous;-
716;2924.038;spk1;spk2 spk1;vous prenez la voiture et;-
717;2925.327;spk2;-;on est allé une fois en train et c'était;-
717;2927.216;spk2;-;euh;-
717;2928.384;spk2;-;on est allé au Grand Palais hein;-
718;2929.985;spk1;-;oui;-
719;2930.25;spk2;-;y a pas si longtemps que ça;-
719;2932.616;spk2;-;et euh;-
719;2933.818;spk2;-;je lui ai dit on va y aller en train oh elle me dit en train;-
720;2936.371;spk2;spk2 spk1;c'est vrai que c'est drôle;-
720;2936.371;spk1;spk2 spk1;ah ouais ouais ouais;-
721;2937.962;spk2;-;je lui dis oh bah oui on va y aller en train parce que ça va être compliqué;-
721;2940.371;spk2;-;pour se garer et tout et franchement enfin;-
721;2942.78;spk2;-;au moment de rentrer j'ai dit oh là là la prochaine fois on reprend la voiture hein;-
722;2945.835;spk2;spk2 spk1;j'ai du mal quand même;-
722;2945.835;spk1;spk2 spk1;mais même pour aller;-
723;2947.568;spk1;-;dans Paris c'est pas ?;-
724;2949.497;spk2;-;ah non ça me gêne pas moi;-
725;2950.704;spk1;-;ah ouais;-
726;2951.166;spk2;-;ouais non;-
727;2951.94;spk1;-;et en temps;-
729;2953.873;spk2;spk2 spk1;bah c'est pareil hein franchement ouais;-
729;2953.873;spk1;spk2 spk1;c'est pareil ouais;-
730;2956.161;spk2;-;je me dis c'est tellement plus simple d'avoir;-
731;2957.786;spk2;spk2 spk1;sa voiture et ouais voilà ouais;-
731;2957.786;spk1;spk2 spk1;on est plus libre et ouais ouais ouais;-
732;2960.156;spk2;-;de pas être tributaire des horaires de train;-
733;2962.156;spk2;spk2 spk1;euh;-
733;2962.156;spk2;spk2 spk1;-;pf
733;2962.156;spk1;spk2 spk1;hm hm;-
733;2963.098;spk2;spk2 spk1;puis mais quand je le dis;-
733;2963.098;spk1;spk2 spk1;alors que moi aller à Paris en voiture ce serait;-
733;2963.098;spk1;spk2 spk1;-;rire
734;2966.191;spk2;-;autour de moi les gens ils me disent mais;-
734;2967.382;spk2;-;c'est pas vrai tu vas pas à Paris en train euh en voiture;-
735;2969.43;spk2;spk2 spk1;je dis;-
735;2969.43;spk1;spk2 spk1;ouais;-
736;2969.747;spk2;-;bah si hein;-
737;2970.954;spk1;spk1 spk2;mais y a si y en a y en a pas mal qui;-
737;2970.954;spk2;spk1 spk2;ouais ouais;-
738;2972.485;spk1;-;le font hein mais euh;-
739;2973.579;spk2;-;ouais ouais non moi c'est pas;-
739;2975.074;spk2;-;c'est j- j- enfin j- pour moi quand on me dit euh j'ai une copine là qui qui é- qui habite dans le coin;-
739;2980.151;spk2;-;et qui travaille sur Paris;-
740;2982.199;spk2;spk2 spk1;euh ça m'arrive;-
740;2982.199;spk1;spk2 spk1;hm;-
741;2983.232;spk2;-;d'aller la rejoindre dans un;-
741;2985.016;spk2;-;bah c'est pour aller manger avec elle ou un truc comme ça;-
741;2987.372;spk2;-;et des fois j- j- je mets;-
741;2989.228;spk2;-;pas longtemps à aller à Paris;-
741;2990.521;spk2;-;mais je mets euh je sais pas trois quart d'heure à trouver;-
742;2992.184;spk2;spk2 spk1;une place pour me garer donc ils me disent tu en as pas marre;-
742;2992.184;spk1;spk2 spk1;eh oui c'est ça c'est ça;-
742;2994.161;spk2;spk2 spk1;bah non je dis que je sais que ça fait partie de la la vie à Paris donc non non non;-
742;2994.161;spk1;spk2 spk1;-;rire
743;2999.358;spk2;-;non mais c'est parce que si je veux partir du restaurant à onze heures à minuit ou à une heure du matin;-
744;3004.387;spk2;spk2 spk1;j'ai ma voiture je me pose pas la question de euh;-
744;3004.387;spk1;spk2 spk1;ah oui oui hm c'est sûr c'est sûr;-
744;3007.921;spk2;spk2 spk1;donc non c'est je préfère;-
744;3007.921;spk1;spk2 spk1;c'est sûr hm hm;-
745;3010.714;spk2;-;je préfère être autonome moi l'autonomie c'est important et;-
745;3013.94;spk2;-;quand je suis tributaire comme ça d'horaires ou de trains euh;-
746;3017.118;spk2;spk2 spk1;c'est pas trop mon truc;-
746;3017.118;spk1;spk2 spk1;ouais ouais ouais ouais;-
746;3018.878;spk2;spk2 spk1;non puis ça nous arrive d'aller euh;-
746;3018.878;spk1;spk2 spk1;puis c'est voilà c'est une habitude d'accord;-
746;3021.276;spk2;spk2 spk1;au théâtre à Paris et;-
746;3021.276;spk1;spk2 spk1;passer une journée à Paris;-
747;3023.773;spk2;-;et d'aller voir aussi des surtout des;-
747;3025.69;spk2;-;des trucs pas connus quoi;-
748;3026.993;spk1;-;d'accord;-
749;3027.406;spk2;-;donc euh moi je suis pas mal sur internet à farfouiller;-
750;3029.892;spk2;spk2 spk1;sur ce qui peut être intéressant euh;-
750;3029.892;spk1;spk2 spk1;qu'est-ce qui se pa- qu'est-ce qui passe et ouais d'accord;-
751;3032.781;spk2;-;et euh;-
751;3033.795;spk2;-;voilà bah tiens ça on en parle pas c'est une petite salle mais y a des fois où on t- tombe sur des spectacles vachement bien;-
751;3039.064;spk2;-;y a des fois on se voit d'autres trucs euh;-
